vehicle	group	manufacturer	model	division	powertrain	status	thumbnail	date
3324	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		23 December 2018
3325	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		24 November 2018
3326	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		28 November 2018
3327	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3328	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3329	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		28 November 2018
3330	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		22 December 2018
3331	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3332	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		19 December 2018
3333	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		23 December 2018
3334	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		22 December 2018
3335	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		28 November 2018
3336	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		28 November 2018
3337	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		20 January 2019
3338	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		24 December 2018
3339	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		28 November 2018
3340	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		22 December 2018
3341	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		23 December 2018
3342	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3343	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3344	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		23 December 2018
3345	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3346	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		20 January 2019
3347	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		24 December 2018
3348	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		24 December 2018
3349	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		20 January 2019
3350	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		20 January 2019
3351	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		20 January 2019
3352	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		20 January 2019
3353	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		13 January 2019
3354	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3355	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3356	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		13 January 2019
3357	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		22 December 2018
3358	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		20 January 2019
3359	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3360	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3361	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3362	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		9 July 2018
3363	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		22 December 2018
3364	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		22 December 2018
3365	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		22 December 2018
3366	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		22 December 2018
3367	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		13 January 2019
3368	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		19 January 2019
3369	3100-3369	Nova Bus	2018 LFS IV	Arrow Rd	L9-B400R6	Active		19 January 2019
3400	3400-3569	Nova Bus	2018 LFS IV HEV	Arrow Rd	B6.7-BAE	Unavailable		1 January 2019
3401	3400-3569	Nova Bus	2018 LFS IV HEV	Arrow Rd	B6.7-BAE	Unavailable		23 December 2018
3402	3400-3569	Nova Bus	2018 LFS IV HEV	Arrow Rd	B6.7-BAE	Unavailable		30 November 2018
3403	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Unavailable		23 December 2018
3404	3400-3569	Nova Bus	2018 LFS IV HEV	Arrow Rd	B6.7-BAE	Unavailable		30 November 2018
3405	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Unavailable		15 December 2018
3406	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Unavailable		12 January 2019
3407	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Unavailable		12 January 2019
3408	3400-3569	Nova Bus	2018 LFS IV HEV	Arrow Rd	B6.7-BAE	Unavailable		30 November 2018
3409	3400-3569	Nova Bus	2018 LFS IV HEV	Arrow Rd	B6.7-BAE	Unavailable		30 November 2018
3410	3400-3569	Nova Bus	2018 LFS IV HEV	Arrow Rd	B6.7-BAE	Unavailable		5 January 2019
3411	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Inactive		20 January 2019
3412	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Unavailable		22 December 2018
3413	3400-3569	Nova Bus	2018 LFS IV HEV	Arrow	B6.7-BAE	Unavailable		30 November 2018
3414	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Unavailable		12 December 2018
3415	3400-3569	Nova Bus	2018 LFS IV HEV	Arrow	B6.7-BAE	Unavailable		30 November 2018
3416	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3417	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3418	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3419	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3420	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3421	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3422	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Unavailable		15 December 2018
3423	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Unavailable		12 January 2019
3424	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3425	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Unavailable		22 December 2018
3426	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3427	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3428	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3429	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3430	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3431	3400-3569	Nova Bus	2018 LFS IV HEV	Malvern	B6.7-BAE	Unavailable		23 December 2018
3432	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3433	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3434	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3435	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3436	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3437	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3438	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3439	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3440	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3441	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3442	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3443	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3444	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3445	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3446	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3447	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3448	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3449	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3450	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3451	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3452	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3453	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3454	3400-3569	Nova Bus	2018 LFS IV HEV	Arrow Rd	B6.7-BAE	Unavailable		5 January 2019
3455	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3456	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3457	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3458	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3459	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3460	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3461	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3462	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3463	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3464	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3465	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3466	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3467	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3468	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3469	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3470	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3471	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3472	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3473	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3474	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3475	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3476	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3477	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3478	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3479	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3480	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3481	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3482	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3483	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3484	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3485	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3486	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3487	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3488	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3489	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3490	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3491	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3492	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3493	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3494	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3495	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3496	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3497	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3498	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3499	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3500	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3501	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3502	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3503	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3504	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3505	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3506	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3507	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3508	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3509	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3510	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3511	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3512	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3513	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3514	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3515	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3516	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3517	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3518	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3519	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3520	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3521	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3522	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3523	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3524	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3525	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3526	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3527	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3528	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3529	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3530	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3531	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3532	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3533	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3534	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3535	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3536	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3537	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3538	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3539	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3540	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3541	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3542	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3543	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3544	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3545	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3546	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3547	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3548	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3549	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3550	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3551	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3552	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3553	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3554	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3555	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3556	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3557	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3558	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3559	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3560	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3561	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3562	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3563	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3564	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3565	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3566	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3567	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3568	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
3569	3400-3569	Nova Bus	2018 LFS IV HEV	N/A	B6.7-BAE	Unavailable		9 July 2018
4000	4000-4005	SIG	CLRV L1	TTC Streetcar	Overhead Wire	Retired - 2017	https://cdn.discordapp.com/attachments/385830976879722499/466602502771703808/19622963_1944721129142841_8394014006615998464_n_2.jpg	11 July 2018
4001	4000-4005	SIG	CLRV L1	TTC Streetcar	Overhead Wire	Active		9 July 2018
4002	4000-4005	SIG	CLRV L1	Russell	Overhead Wire	Active		21 November 2018
4003	4000-4005	SIG	CLRV L1	TTC Streetcar	Overhead Wire	Active		9 July 2018
4004	4000-4005	SIG	CLRV L1	TTC Streetcar	Overhead Wire	Active		9 July 2018
4005	4000-4005	SIG	CLRV L1	TTC Streetcar	Overhead Wire	Retired - 2015		9 July 2018
4010	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4011	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4012	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4013	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2017		9 July 2018
4014	4010-4199	UTDC	CLRV L2	Russell	Overhead Wire	Active		17 October 2018
4015	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2017		9 July 2018
4016	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2017		9 July 2018
4017	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2017		9 July 2018
4018	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2017		9 July 2018
4019	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2017		9 July 2018
4020	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4021	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active	https://cdn.discordapp.com/attachments/385830976879722499/466634226301665280/2015-06-29-165644.jpg	11 July 2018
4022	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4023	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4024	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4025	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2017		9 July 2018
4026	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2016		9 July 2018
4027	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired		24 September 2018
4028	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2018		9 July 2018
4029	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4030	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4031	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2015		9 July 2018
4032	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4033	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2017		9 July 2018
4034	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4035	4010-4199	UTDC	CLRV L2	Russell	Overhead Wire	Active		21 November 2018
4036	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2017		9 July 2018
4037	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4038	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4039	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4040	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4041	4010-4199	UTDC	CLRV L2	Russel	Overhead Wire	Active	https://media.discordapp.net/attachments/385830976879722499/466439466324590592/IMG_1653.JPG?width=500&height=300	24 September 2018
4042	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4043	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4044	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2017		9 July 2018
4045	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2018		9 July 2018
4046	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
4047	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Retired - 2018		9 July 2018
4048	4010-4199	UTDC	CLRV L2	TTC Streetcar	Overhead Wire	Active		9 July 2018
